Duration,méta_score,writers,director,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,production_company,wins,nominations,financial_outlier_flag,adjusted_IMBD_Rating,MPA_Encoded,Autumn,Beginning of the year,End of the year,Spring,Summer,Action & Adventure,Comedy,Documentary & Biography,Drama,Family & Animation,Horror & Thriller,Romance,Sci-Fi & Fantasy,other_genres,Australia,Canada,China,European countries,Germany,India,Japan,Other_regions,United Kingdom,United States
0.5854746765344104,68.0,1.176221582787054,0.6149779423025394,0.7088764056585507,0.15359593425366366,25878657.470274165,196534128.3431775,114300445.9163062,0.2828344098763189,5.0,23.0,1,7.4,2.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.8298267301384856,58.905480661688706,0.33611805406730577,-0.21231273509447962,1.0470460894711193,0.06852983887155738,67626.24965879266,919202.3608792651,919202.3608792651,1.3071473497276473,1.0,1.0,0,6.523908740944319,3.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2588666596098959,59.0,0.17285675155053817,-0.30049483717174147,-0.33062609210974275,0.06852983887155738,85241.5498954397,2613604.684961661,1571978.7124958725,-0.1867814833592937,8.0,10.0,0,7.1,3.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.12217602680203764,51.261345489833154,-0.18917666768786298,-0.2992206788778275,-0.6893900648862864,0.06852983887155738,103386.05305919003,1013317.3508909658,1013317.3508909658,-0.23775144538832788,4.0,2.0,0,5.881516594305987,2.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.6399093460218295,80.0,-0.08976408654073223,0.059568061630193785,-0.17382597475602032,0.06852983887155738,21435957.963427134,109454800.62016529,109454800.62016529,0.3128890193713547,1.0,2.0,0,6.312180447786648,3.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.156434747063,40.0,-0.4830085002249157,-0.3060138290972049,-0.5954622755695088,0.006301087408649983,421841.00996991596,889705.3583116264,889705.3583116264,0.5796952810777025,0.0,0.0,0,3.721848749616356,3.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.17661069628945672,55.0,-0.44588778103562016,0.4536747528998345,0.09702623268652971,0.230478618747927,3845257.9409672036,12014106.844735963,9062083.070828237,0.060064141731668415,0.0,2.0,0,4.361181443446619,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.8842613996259048,49.0,1.4402658301677567,0.5156209729834749,0.5005547693253201,0.11662760797355011,14858545.598631388,152906055.282865,104253819.88140512,2.376693902327172,0.0,0.0,0,6.4,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.57938149834246,100.0,-0.41418429703286985,-0.23998260880318245,-0.6826540035071246,0.0429358187070733,4739801.31698446,21515061.89807254,21418510.833243523,-0.22915352093904146,25.0,12.0,0,8.1,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.041127981660219595,48.0,1.1026298595028783,1.3681734270885595,0.16180532700845315,0.08365939659303305,19887786.903186742,50180663.54488209,50175070.54449968,0.20121254549920756,7.0,13.0,0,7.2,3.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.8032133544840867,49.0,0.2457272555768277,3.5104681785559726,-0.12816499679217605,0.33185438925295835,15200880.465666266,64457270.118211284,41026673.947743095,1.643195780326547,1.0,1.0,0,6.1,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9931307386007429,60.0,0.054140307087771414,-0.03694154988267572,0.9352007322485997,0.0837699657636767,16981034.581943776,58151242.72472101,58151242.72472101,-0.03932051101788005,1.0,10.0,0,5.9,2.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
-0.394349374239133,40.0,1.2271222491780138,0.3482736582588233,0.6468191607434645,0.06523413618528158,9044964.363303099,63370639.019355506,26367340.48942938,-0.038730346662876516,0.0,1.0,0,6.5,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.047565408088162,55.77916134735964,0.2485027844635946,-0.2359968561295903,0.6164732835093871,0.06852983887155738,2643670.213495277,9520142.595506074,9520142.595506074,6.31835598798471,1.0,1.0,0,6.261181443446619,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0.6943440155092485,46.920435231687115,-0.48597733435117424,-0.2897212147961309,-0.04803160710784865,0.06852983887155738,917830.542323912,1297229.6145961822,1297229.6145961822,-0.24956977906341438,3.0,5.0,0,5.516718406361609,2.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.2386907103834393,66.0,1.880157902309728,7.372997335329869,3.6288053969507614,0.13709793842382592,22371728.67666667,165766821.99564487,80241051.426002,1.6247912740184935,6.0,44.0,0,8.5,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
-0.7753920606510666,64.0,0.22854883816914795,0.7035830335500933,1.5146016199293777,0.2033028523243668,48516428.78820499,214130442.22392952,174282084.5014324,0.39526221106035203,3.0,10.0,1,6.3,2.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5032187132139712,50.0,0.2210512806473629,1.9139422148686613,0.06343891126058139,0.0561403005145354,26760226.749520443,213682400.9519793,82108166.2385847,0.5811799556022156,2.0,3.0,1,6.2,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5310400070469913,47.87467398454476,0.0425487329833746,0.35970630814583027,0.5934725642812667,0.06852983887155738,67413.91549693252,2113719.6433374234,2113719.6433374234,-0.19003507874339584,0.0,2.0,0,5.596910013008056,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
-0.8842613996259048,67.0,-0.4800293567560642,-0.3050147936010157,-0.23221853093068726,0.0030344232179763367,36759.73563499437,1201761.7342657342,770308.6113301829,-0.23883299772917538,1.0,7.0,0,5.683576585633949,3.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
-0.5576533827013903,65.0,0.353890555242321,-0.29624449860066343,0.6206021684656716,0.0158101095426917,1106253.71717357,3941230.4361264994,3789132.3576787612,1.0664468810022651,0.0,1.0,0,6.4,3.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5310400070469913,52.0,0.5875751883394086,2.3673727324291423,0.5168529404896287,0.1526290260332554,29639798.331546184,206936383.9607028,206936383.9607028,1.3411335076793527,0.0,3.0,0,6.6,3.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.06774135731461856,44.0,-0.157625752337742,-0.035642365745196865,-0.2599418201235142,0.05356497626854403,15121053.599963505,45064366.57133212,45064366.57133212,-0.16845719598449557,0.0,0.0,0,5.6,3.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.7487786849966677,64.0,-0.06450700015578369,4.013288322551881,0.10279054400408996,0.1284313384804165,9771238.1066171,52195792.41635688,52195792.41635688,2.941411176225432,5.0,7.0,0,6.9,2.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.9931307386007429,49.55717400157811,-0.01566250581925456,-0.30872177705797255,-0.12126222662806163,0.06852983887155738,680058.4051839055,43857.1075409836,43857.1075409836,0.08820429882981343,0.0,0.0,0,5.738302698166281,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1.4564293883331156,68.0,1.1937020583863573,0.4798664550728946,0.5200799478097256,0.24978093576032503,33523818.81740964,169584360.80190763,169583308.41748998,-0.14385890379372132,1.0,4.0,0,6.1,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
-0.5032187132139712,55.0,0.9893897901045388,-0.1939770061334209,2.1129099073022677,0.04722479132737185,381836.3543036839,35885263.655139074,7974319.447607516,0.32620530782386736,5.0,29.0,0,6.8,2.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.20443199012247684,21.0,1.0535764640349512,0.40520029649302675,1.0574213294548234,0.3383265125667758,17039266.000130545,275838048.92428195,41891751.60052219,1.904987677825101,1.0,1.0,1,5.3,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
-0.8298267301384856,39.57535437577794,-0.4813274158443897,-0.3054962929692459,1.0715667182619912,0.06852983887155738,871187.9574323163,1051361.7250095601,1051361.7250095601,-0.05291682523868579,7.0,0.0,0,4.899457963920447,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.6399093460218295,43.0,1.5957185420446167,0.4683435022116641,0.25489042435783,0.2006488599600748,27033757.749953546,254903701.02698028,70398242.14259002,0.2679925754135891,0.0,7.0,1,6.6,3.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
-0.01330668782719948,32.0,-0.4284564373958104,-0.16301000369880228,-0.6779359942929888,0.0030344232179763367,138299.07393560032,7310249.880349784,7257027.710872726,-0.22686952727702117,2.0,1.0,1,6.117415849578835,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1.5108640578205348,64.0,0.11867432694386428,0.3651835928391079,-0.47215502839288587,0.06852983887155738,90996.54501742161,1800726.8886991872,1543135.1444947736,-0.12800382721373643,6.0,16.0,0,7.195880017344075,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.3399147047517139,75.0,-0.48428317897210416,-0.30723677958927015,-0.691535104491372,0.06852983887155738,768053.5381548314,507707.4213205282,507707.4213205282,-0.24974867331330197,48.0,17.0,0,6.710853365314893,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.394349374239133,70.0,0.6355032045862662,0.05381866951853228,0.3747492784036192,0.00747441805284174,192525.29630434784,16773447.662608696,7619277.196663043,0.19183070024400609,14.0,49.0,1,6.8,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.36773599858473405,50.0,-0.06581805211550898,-0.11035642263099482,-0.31380508665838186,0.06852983887155738,1717223.5794732023,4758313.243986718,4652365.544344921,-0.24629074142487342,2.0,2.0,0,6.898970004336019,2.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.674168066282792,50.43628111278091,-0.24650947903198095,0.1593734520341389,0.23879478868517123,0.2029474789630089,159617.31494860502,51907717.26643173,39956409.96005874,0.21061671458818015,1.0,3.0,0,5.812180447786648,3.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.156434747063,23.0,-0.430701129869902,-0.2558291653492619,-0.3661731573633504,0.06852983887155738,1156833.392481752,16565268.796642337,16565268.796642337,2.8061443591572557,0.0,0.0,0,4.996910013008057,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.9665173629463439,41.0,0.7992958541221986,1.741879268781705,1.3510273630098693,0.4604953248720353,69762523.19880405,409648374.7959953,175074010.44206318,2.1383947903315366,1.0,13.0,1,6.2,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
0.041127981660219595,56.0,0.0815593816168781,-0.1705928772878115,-0.06594688565474172,0.06852983887155738,10924463.124237519,43189475.09731445,43189475.09731445,10.860656927290053,0.0,0.0,0,6.2065604925546385,2.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09556265114763868,48.0,0.8822292669253439,1.9456391028840243,0.8878394325683897,0.06852983887155738,3270254.1061445912,9824919.598501679,8373848.993416244,-0.215854936652379,1.0,1.0,0,6.1,3.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
-1.2653040860378384,79.0,-0.46637138249328275,-0.2947910212065086,-0.7315111654798196,0.06852983887155738,43753.529645314986,4395235.21361567,4177136.974229751,-0.2487597353580225,9.0,10.0,0,7.044064627889183,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.2386907103834393,65.0,2.8207912871548166,1.9456391028840243,2.6106611827798614,0.2720745123456143,52393163.01124672,704161591.5214436,212791442.7990945,3.0059397899555265,2.0,8.0,1,7.2,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.47660533755957224,88.0,1.3928815769832206,2.2634240473501004,1.006919080382215,0.15037101717653448,17494220.621139895,559515867.7727461,559514967.8756477,1.4876084556937823,26.0,31.0,1,7.4,2.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.5576533827013903,69.0,-0.3092588540825947,-0.02446244141602983,-0.3014143617308539,0.03038279757135164,6685789.523204225,26147060.665193662,26146403.517394368,-0.06106319426399941,4.0,6.0,0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3.57938149834246,44.0,1.5113526041650462,7.609779594591046,2.0331078146640134,0.5463383744867725,101645751.80250706,772888313.8531338,341594089.71715415,4.667846909037156,14.0,51.0,1,6.2,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.394349374239133,25.758205686483763,-0.36240188584674254,-0.28004436698863105,-0.37186836078999636,0.008420858650476015,2149937.8817313965,9001465.412875326,8991730.909929829,-0.24011433735659554,0.0,1.0,0,3.7383026981662812,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.42217066807215314,58.0,0.7859115111124099,0.7611465894940975,0.6315588725292925,0.16737229656524275,8473566.514214532,39296267.71792388,39296267.71792388,5.588595412162661,1.0,2.0,0,6.265916793966632,2.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.5576533827013903,56.0,3.8021472006530583,2.8221793754268814,0.9454914648856029,0.5254836701943397,89364758.05621451,978004771.2509716,310718374.0426298,1.5571161216011795,12.0,44.0,1,6.9,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1
0.20443199012247684,50.29134006731186,0.1264255935617674,0.5262262868825545,-0.2504723538397572,0.15869419025131204,9561814.674475066,128658961.96877953,40687255.93203412,-0.026658274426713088,0.0,0.0,0,5.8,3.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2310453657768758,24.51386963633665,-0.4607538213099308,-0.28466227633156477,-0.5445016769454692,0.06852983887155738,64659.075550798974,7559026.120640661,85929.85472192493,-0.24891396079509584,0.0,0.0,0,3.633732110595231,2.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.6120880521888094,64.0,1.327426972759581,0.6224036693139401,0.20925656523237324,0.08635502495098293,456137.01632869046,55559833.20233993,14096125.404300708,-0.11538746428417185,0.0,8.0,0,6.6,2.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.12217602680203764,77.0,0.3393269025121975,-0.22970174238592367,-0.29678923300288335,0.017240396445627658,100516.98846283651,3606053.15018312,1657016.3657309995,-0.24888475905650762,9.0,24.0,0,6.1,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.6120880521888094,32.393088162647544,0.14886683260535877,1.5296474008390746,-0.22285244501786586,0.06852983887155738,1372363.022599855,3693214.784237918,3693214.784237918,0.8775299546761174,0.0,0.0,0,4.295880017344075,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.327384100131821,41.0,-0.453457146385809,-0.2776617107313481,-0.5216852960917473,0.06852983887155738,721486.5728182324,9745706.312851584,1763558.9441689826,-0.2484278489942334,7.0,16.0,0,5.960151447782637,3.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5032187132139712,41.0,0.24915306172872298,1.2744042043342336,-0.06813741636881507,0.04411290586026175,25595597.92980256,105862407.06304298,101440998.78807202,1.3774792863149612,0.0,2.0,1,6.1,3.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7209573911636475,61.0,0.703010475750711,4.274305624984132,0.4482022003767259,0.22477020190671262,29769163.990242217,103153842.49263668,103153842.49263668,1.3027147866380773,3.0,17.0,0,6.8,2.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.8842613996259048,83.0,1.337252790413602,1.1147639014436095,1.239545338317361,0.13601812583245157,17479468.15347769,508106399.91351706,127276884.48044619,1.0316781137479896,20.0,26.0,1,6.9,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2.2185147611569827,73.0,0.5722010611140398,0.030870473922921762,0.5567625531933896,0.049963652353324395,312193.8289396263,83289993.8197085,26972870.82169555,-0.1333181059560342,23.0,106.0,0,8.1,3.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.3399147047517139,53.77689664995662,-0.13738538914746903,-0.2705077387589951,-0.2189874655848732,0.019043021501441604,27853.127607361963,1938162.6885644172,1938162.6885644172,-0.24915818413421686,3.0,1.0,0,6.092916611888093,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3399147047517139,17.0,0.1044618182151054,0.5951349387530028,-0.4638277055894003,0.07045440041251529,26386647.49104928,60082595.2523825,58821671.9465731,0.7724081094499172,1.0,3.0,0,3.3521825181113627,2.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7209573911636475,81.0,1.2589542167597663,0.6224036693139401,1.498702003885682,0.05219736559697628,811408.4801034947,205455072.8830305,76964275.85074176,0.17708867011067142,26.0,103.0,1,7.6,2.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.313301329097315,61.0,-0.4059179178525216,-0.3075278271539318,-0.7207993978886013,0.00697579173462382,12978.717473368599,416796.48912140523,22195.91441631152,-0.24305359298809076,1.0,16.0,0,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.8576480239715057,42.36309587265741,1.030270487105137,0.32188650319324996,0.09944722506473862,0.20983009260477473,16092463.990580298,63338116.89735493,63338116.89735493,-0.12642100548631002,0.0,0.0,0,5.133732110595231,2.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.3399147047517139,67.0,-0.37078097916988867,0.29212926856888094,-0.47636341583659236,0.06852983887155738,85560.64346830986,3208855.3861971833,3208855.3861971833,0.5252261819065411,0.0,0.0,0,5.423908740944318,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.7753920606510666,29.0,-0.20034361172004053,0.815255687742455,0.014776054258951487,0.07801554434321506,12219496.479503106,53823930.804517224,53643277.44483343,0.15717742494311052,0.0,0.0,0,6.2,3.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.6943440155092485,64.64544367032875,-0.47284473602488203,-0.18777130576656353,-0.7025858300152406,0.06852983887155738,50098.90625806452,3935599.8356774193,3935599.8356774193,-0.24929354789629937,18.0,12.0,0,7.006279483460876,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.313301329097315,68.0,1.1270275850609752,0.3511049862611193,1.325958855041645,0.08018002084315316,45301833.504062176,252042560.45604146,251680397.65815544,4.894262532368093,4.0,9.0,1,7.7,2.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.4564293883331156,59.0,0.47687493855207647,0.4365851608959646,1.103191993888895,0.2550329440603549,24173074.43589327,262571142.21599436,96821890.26928441,0.6368780549073215,29.0,44.0,1,7.3,2.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0.041127981660219595,45.0,0.6754955845696855,0.10672508646064612,0.7619631762156531,0.05824462393871709,22125287.33139881,86502840.75921628,54090176.08914683,0.5711197881926562,4.0,0.0,0,6.6,3.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0.14999732063505775,42.0,0.39686333709473287,0.4718973853592356,-0.3547098484934919,0.06852983887155738,7196840.212642487,41398742.97307772,41398742.97307772,5.389450090120462,0.0,2.0,0,5.5906407699305385,2.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.6665227216762284,33.226489676513324,-0.33832245121763105,-0.10569575771104629,-0.4006115871285097,0.034658849936099426,1404552.6072869366,3862896.3160843374,3862896.3160843374,5.304088494994918,0.0,0.0,0,4.3659167939666315,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4019947188456965,85.0,-0.4334905853864171,-0.20001275554417441,0.6173430042816607,0.06852983887155738,150811.5648083624,15219268.59004646,7507652.021974449,-0.24465389409796734,15.0,22.0,0,7.1,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
-0.17661069628945672,65.0,-0.18967918038061415,-0.29965024307436616,-0.45236937325405635,0.06852983887155738,136315.40129157424,2877420.10912277,2873421.489057604,-0.24938795668123917,0.0,5.0,0,6.6,3.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.12217602680203764,45.526457648262415,-0.3809409714735866,1.3240019849836069,-0.2650997539216112,0.03328243563063917,6643201.440408576,31477479.338842977,31477479.338842977,0.08233767848663812,1.0,3.0,0,5.399572354905204,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9931307386007429,39.0,0.7386983687465281,0.30870831152507305,0.7229620975393425,0.06877368437526762,1988692.4071810024,192902866.20500422,5353881.107814597,0.517061018399618,1.0,0.0,1,6.2,2.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
-0.7753920606510666,63.0,-0.48597733435117424,-0.30674711357614415,-0.7395068911156377,0.06852983887155738,22335.966004645765,660658.3445528456,660658.3445528456,-0.24974605090810387,5.0,3.0,0,5.351754873016566,3.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.9120826934589249,54.0,0.3529689163240791,0.6350884583887654,-0.14195994362956924,0.1119755086719023,6681644.8215006,27317845.652545016,27176993.220816325,0.3933222932684848,5.0,11.0,0,6.465916793966632,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.17661069628945672,70.0,0.2039620146239007,-0.1348408672212266,-0.2967541957132918,0.06852983887155738,451158.39383265865,23234349.907557357,23069909.51646424,-0.20613873252319492,11.0,19.0,0,7.5,3.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.041127981660219595,31.0,0.05033055226663321,0.4284935716459044,-0.22703713631802874,0.11704244685517819,9439067.502642576,31305695.980914738,19490078.47536985,-0.10828811311084156,2.0,4.0,0,6.1,2.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.1020000775755812,85.0,-0.46075540736853743,-0.284663798025684,-0.7298719306068774,0.06852983887155738,238607.03081777156,7558550.807847525,4599050.049069963,-0.2484948713813094,24.0,31.0,0,7.9,3.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-0.9386960691133238,13.402939178915616,-0.48284352922000107,-0.3058555528475366,-0.7506043832482877,0.06852983887155738,849899.624335736,939144.1550906096,939144.1550906096,-0.24971362710049672,0.0,0.0,0,2.7,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5576533827013903,40.0,2.5499845505677396,0.30104906765651035,0.2840183721581534,0.07313976403997352,20666646.233319215,114513912.15667549,52002457.99865537,0.1338246439948375,0.0,2.0,0,4.7,2.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.6463467724497718,18.0,-0.4855600543937028,-0.30846183761161056,-0.4404943732099858,0.06852983887155738,64497.312685560064,125051.18113360326,125051.18113360326,2.5238242961135535,1.0,7.0,0,2.461181443446619,2.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8842613996259048,73.0,-0.46463591624492045,-0.288386830397804,-0.7335142713656437,0.06852983887155738,134074.85009975825,6395633.179760022,5299008.367739649,-0.24830475245922096,15.0,27.0,0,7.583576585633949,2.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
